NP size_avg,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check,gram,biosafety_level,MolWt,MolLogP,cal_logs,cal_pka_acidic,cal_rule_of_five
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,0.0,1.0,0.0,0.9112149532710281,0.7322068612391193,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,0.0,0.3768638448760364,0.5995543033150468,0.5607476635514018,0.2780337941628264,1.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,1.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,,,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,,,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,0.0,0.6514889534735648,0.5146732149067093,0.5140186915887851,0.28008192524321557,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,1.0,0.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,0.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,,,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.41666666666666663,,0.39963978387032223,0.0,0.0,0.0,1.0,0.9886011506385686,0.018672420033640558,0.7710280373831776,0.6804915514592934,0.0
0.9808329389493613,0.36041666666666666,0.36666666666666664,0.3976385831498899,,0.0,,,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.236630383341221,0.22916666666666666,,0.3796277766659996,0.10101388888888889,0.0,1.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.3549455750118315,0.22916666666666666,,0.3796277766659996,0.10101388888888889,0.0,1.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.2708333333333333,,0.3796277766659996,0.1527777777777778,0.0,0.0,1.0,0.01675302587380323,0.6030886496384039,0.5140186915887851,0.5340501792114696,1.0
0.236630383341221,0.2708333333333333,,0.3796277766659996,0.06409722222222222,0.0,,,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.3549455750118315,0.2708333333333333,,0.3796277766659996,0.06409722222222222,0.0,,,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.4259346900141978,0.3333333333333333,0.25,0.3796277766659996,0.05694444444444444,0.0,,,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.375,,0.3796277766659996,0.01388888888888889,0.0,1.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.375,,0.3796277766659996,0.01388888888888889,0.0,0.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.3958333333333333,,0.3796277766659996,0.0,0.0,1.0,0.0,0.6514889534735648,0.5146732149067093,0.5140186915887851,0.28008192524321557,0.0
0.24846190250828204,0.3958333333333333,,0.3796277766659996,0.0,0.0,1.0,0.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.38541666666666663,,0.3696217730638383,0.0,0.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.4259346900141978,0.16666666666666666,0.25,0.359615769461677,0.5638888888888889,0.0,,,0.28046602842920576,0.7102403781324742,0.6074766355140188,0.40757808499743986,1.0
0.24846190250828204,0.1875,,0.359615769461677,0.4166666666666667,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.20833333333333331,,0.359615769461677,0.3055555555555556,0.0,0.0,1.0,1.0,0.0,0.9112149532710281,0.7322068612391193,0.0
0.4259346900141978,0.29166666666666663,0.23333333333333334,0.359615769461677,0.09027777777777779,0.0,0.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.3125,,0.359615769461677,0.05555555555555556,0.0,,,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.3125,,0.359615769461677,0.05555555555555556,0.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.3125,,0.359615769461677,0.05555555555555556,0.0,,,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.3333333333333333,,0.359615769461677,0.041666666666666664,0.0,0.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.3333333333333333,,0.359615769461677,0.041666666666666664,0.0,0.0,1.0,,,0.1869158878504673,0.7050691244239632,0.0
0.24846190250828204,0.3333333333333333,,0.359615769461677,0.041666666666666664,0.0,1.0,1.0,0.9886011506385686,0.018672420033640558,0.7710280373831776,0.6804915514592934,0.0
0.4259346900141978,0.3333333333333333,0.23333333333333334,0.359615769461677,0.037500000000000006,0.0,0.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,0.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,,,0.6514889534735648,0.5146732149067093,0.5140186915887851,0.28008192524321557,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,1.0,1.0,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,,,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,,,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.6005082505822528,0.5826561535240559,0.5841121495327103,0.0,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,1.0,0.6005082505822528,0.5826561535240559,0.5841121495327103,0.0,0.0
0.24846190250828204,0.375,,0.359615769461677,0.0,0.0,0.0,0.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.5915759583530527,0.375,0.31666666666666665,0.359615769461677,0.0,0.0,1.0,1.0,0.28046602842920576,0.7102403781324742,0.6074766355140188,0.40757808499743986,1.0
0.4259346900141978,0.0,0.23333333333333334,0.33960376225735445,0.975,1.0,0.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.14583333333333331,,0.33960376225735445,0.6805555555555556,0.0,0.0,1.0,0.2572183751262842,0.66238476114774,0.5140186915887851,0.4961597542242704,1.0
0.236630383341221,0.20833333333333331,,0.33960376225735445,0.09722222222222222,0.0,1.0,0.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.3549455750118315,0.20833333333333331,,0.33960376225735445,0.09722222222222222,0.0,1.0,0.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.29166666666666663,,0.33960376225735445,0.06944444444444445,0.0,0.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.3333333333333333,,0.33960376225735445,0.01388888888888889,0.0,0.0,0.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.3333333333333333,,0.33960376225735445,0.01388888888888889,0.0,1.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.24846190250828204,0.3333333333333333,,0.33960376225735445,0.01388888888888889,0.0,0.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,1.0,0.0,0.9112149532710281,0.7322068612391193,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,1.0,0.0,0.9112149532710281,0.7322068612391193,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,1.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,0.2572183751262842,0.66238476114774,0.5140186915887851,0.4961597542242704,1.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,,,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,,,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,1.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,0.0,0.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.35416666666666663,,0.33960376225735445,0.0,0.0,,,0.6005082505822528,0.5826561535240559,0.5841121495327103,0.0,0.0
0.4259346900141978,0.0,0.25,0.31959175505303183,0.8486111111111112,1.0,1.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.31959175505303183,0.8486111111111112,1.0,,,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.14583333333333331,,0.31959175505303183,0.5833333333333334,0.0,0.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.24846190250828204,0.14583333333333331,,0.31959175505303183,0.5833333333333334,0.0,0.0,1.0,0.01675302587380323,0.6030886496384039,0.5140186915887851,0.5340501792114696,1.0
0.24846190250828204,0.14583333333333331,,0.31959175505303183,0.5833333333333334,0.0,0.0,1.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.14583333333333331,,0.31959175505303183,0.5833333333333334,0.0,0.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.24846190250828204,0.14583333333333331,,0.31959175505303183,0.5833333333333334,0.0,0.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.16666666666666666,,0.31959175505303183,0.4166666666666667,0.0,0.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.236630383341221,0.25,,0.31959175505303183,0.04629166666666667,0.0,0.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.3549455750118315,0.25,,0.31959175505303183,0.04629166666666667,0.0,0.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.236630383341221,0.2708333333333333,,0.31959175505303183,0.03205555555555556,0.0,0.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.3549455750118315,0.2708333333333333,,0.31959175505303183,0.03205555555555556,0.0,0.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.29166666666666663,,0.31959175505303183,0.041666666666666664,0.0,0.0,1.0,0.713882655241405,0.08039573323492089,1.0,0.7327188940092165,0.0
0.24846190250828204,0.3125,,0.31959175505303183,0.01388888888888889,0.0,1.0,0.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.5915759583530527,0.3125,0.25,0.31959175505303183,0.019444444444444448,0.0,,,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,0.3768638448760364,0.5995543033150468,0.5607476635514018,0.2780337941628264,1.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,,,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,0.2572183751262842,0.66238476114774,0.5140186915887851,0.4961597542242704,1.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,,,0.1869158878504673,0.7050691244239632,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,1.0,0.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,,,0.9886011506385686,0.018672420033640558,0.7710280373831776,0.6804915514592934,0.0
0.24846190250828204,0.3333333333333333,,0.31959175505303183,0.0,0.0,,,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.461429247515381,0.3333333333333333,,0.31959175505303183,0.0,0.0,1.0,1.0,0.32588314198472434,0.6294472083632004,0.4439252336448598,0.2795698924731183,1.0
0.4022716516800757,0.6666666666666666,0.26666666666666666,0.31959175505303183,,0.0,0.0,1.0,0.36543669648441157,0.7074512253110296,0.6074766355140188,0.391705069124424,1.0
0.040227165168007575,,,0.31959175505303183,,0.0,0.0,1.0,0.7027583064728378,0.5070367557823473,0.11682242990654212,0.279057859703021,1.0
0.040227165168007575,,,0.31959175505303183,,0.0,0.0,1.0,0.8895743542868788,0.5056670191550222,0.0,0.25448028673835127,0.0
0.040227165168007575,,0.5333333333333333,0.31959175505303183,,1.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.040227165168007575,,,0.31959175505303183,,1.0,0.0,1.0,0.7027583064728378,0.5070367557823473,0.11682242990654212,0.279057859703021,1.0
0.040227165168007575,,,0.31959175505303183,,1.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.040227165168007575,,,0.31959175505303183,,1.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.11831519167061051,0.6666666666666666,0.105,0.31959175505303183,,1.0,0.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.20833333333333331,,0.305583350010006,0.18055555555555558,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.4259346900141978,0.0,0.23333333333333334,0.2995797478487092,0.7291666666666667,1.0,0.0,1.0,0.28046602842920576,0.7102403781324742,0.6074766355140188,0.40757808499743986,1.0
0.4259346900141978,0.0,0.26666666666666666,0.2995797478487092,0.7291666666666667,1.0,1.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.24846190250828204,0.14583333333333331,,0.2995797478487092,0.5,0.0,0.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.14583333333333331,,0.2995797478487092,0.5,0.0,0.0,1.0,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.14583333333333331,,0.2995797478487092,0.5,0.0,,,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.14583333333333331,,0.2995797478487092,0.18055555555555558,0.0,0.0,0.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.14583333333333331,,0.2995797478487092,0.5,0.0,0.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.16666666666666666,0.25,0.2995797478487092,0.3486111111111111,0.0,1.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.5915759583530527,0.20833333333333331,0.3,0.2995797478487092,0.1736111111111111,0.0,1.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.22916666666666666,,0.2995797478487092,0.125,0.0,1.0,1.0,1.0,0.0,0.9112149532710281,0.7322068612391193,0.0
0.24846190250828204,0.2708333333333333,,0.2995797478487092,0.041666666666666664,0.0,0.0,1.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.5915759583530527,0.29166666666666663,0.25,0.2995797478487092,0.020833333333333332,0.0,1.0,1.0,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.6939403286649368,0.24633968048941568,0.35046728971962615,0.27547363031234,1.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,0.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,1.0,1.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,1.0,1.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,,,,,0.1869158878504673,0.7050691244239632,0.0
0.24846190250828204,0.3125,,0.2995797478487092,,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.24846190250828204,0.3125,,0.2995797478487092,0.0,0.0,1.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.461429247515381,0.3125,,0.2995797478487092,0.0,0.0,0.0,1.0,0.32588314198472434,0.6294472083632004,0.4439252336448598,0.2795698924731183,1.0
1.0,,,0.29457674604762857,,0.0,,,,0.648382220392753,0.23364485981308414,0.29595494111623144,0.0
1.0,,,0.2861717030218131,,0.0,1.0,1.0,,0.9055605629404626,0.16355140186915884,0.46594982078853053,0.0
0.4259346900141978,0.0,0.25,0.27956774064438666,0.6166666666666667,1.0,,,0.18992328132914893,0.5853793034924738,0.5607476635514018,0.2985151049667179,1.0
0.4259346900141978,0.0,0.25,0.27956774064438666,0.6166666666666667,1.0,1.0,1.0,0.28046602842920576,0.7102403781324742,0.6074766355140188,0.40757808499743986,1.0
0.4259346900141978,0.0,0.25,0.27956774064438666,0.6166666666666667,1.0,0.0,1.0,0.28046602842920576,0.7102403781324742,0.6074766355140188,0.40757808499743986,1.0
0.4259346900141978,0.0,0.26666666666666666,0.27956774064438666,0.6166666666666667,1.0,1.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.5915759583530527,0.0,0.3,0.27956774064438666,,1.0,1.0,1.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.14583333333333331,,0.27956774064438666,0.4166666666666667,0.0,,,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.14583333333333331,,0.27956774064438666,0.4166666666666667,0.0,0.0,1.0,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
0.461429247515381,0.15625,,0.27956774064438666,0.34500000000000003,0.0,1.0,1.0,0.3768638448760364,0.5995543033150468,0.5607476635514018,0.2780337941628264,1.0
0.24846190250828204,0.1875,,0.27956774064438666,0.19444444444444445,0.0,0.0,0.0,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
0.24846190250828204,0.20833333333333331,,0.27956774064438666,0.1388888888888889,0.0,1.0,0.0,0.8074420789599546,0.5808180095526714,0.3271028037383178,0.2913466461853559,0.0
0.461429247515381,0.20833333333333331,,0.27956774064438666,0.13333333333333333,0.0,1.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.22916666666666666,,0.27956774064438666,0.08333333333333333,0.0,0.0,1.0,,,0.1869158878504673,0.7050691244239632,0.0
0.24846190250828204,0.25,,0.27956774064438666,0.02777777777777778,0.0,,,0.6943563244087632,0.36171692582840764,0.794392523364486,0.7552483358934973,0.0
0.24846190250828204,0.2708333333333333,,0.27956774064438666,0.02777777777777778,0.0,0.0,1.0,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,,,0.331588226471479,0.6204481096924837,0.5140186915887851,0.27854582693292373,1.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,1.0,0.0,0.9122277279557625,0.5127782942875599,0.3037383177570093,0.2508960573476703,0.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,,,0.1502169120664234,0.6243940867121355,0.8644859813084111,0.3256528417818741,1.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,0.0,1.0,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,0.0,1.0,0.39688823864006184,0.3516106825262777,0.49065420560747663,0.286226318484383,1.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,0.0,1.0,,,0.1869158878504673,0.7050691244239632,0.0
0.24846190250828204,0.29166666666666663,,0.27956774064438666,0.0,0.0,0.0,0.0,,,0.1869158878504673,0.7050691244239632,0.0
0.4259346900141978,0.0,0.23333333333333334,0.25955573344006405,0.5125000000000001,1.0,0.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,,,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,,,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,,,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,1.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.4259346900141978,0.0,0.23333333333333334,0.25955573344006405,0.5125000000000001,1.0,1.0,0.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,0.0,1.0,0.16437208696857963,0.6871251854112405,0.5373831775700935,0.9999999999999999,1.0
0.4259346900141978,0.0,0.25,0.25955573344006405,0.5125000000000001,1.0,0.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.461429247515381,0.0,,0.25955573344006405,0.3402777777777778,1.0,1.0,1.0,,0.6054093951157894,0.28037383177570097,0.2657450076804916,0.0
0.24846190250828204,0.14583333333333331,,0.25955573344006405,0.3333333333333333,0.0,0.0,1.0,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.14583333333333331,,0.25955573344006405,0.3333333333333333,0.0,,,,0.7245977729359917,0.42056074766355134,0.749615975422427,0.0
0.24846190250828204,0.14583333333333331,,0.25955573344006405,0.3333333333333333,0.0,0.0,1.0,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
0.24846190250828204,0.14583333333333331,,0.25955573344006405,0.3333333333333333,0.0,0.0,0.0,0.0,0.6988651767528016,0.7009345794392523,0.41730670762928834,1.0
